"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Newfoundland and Labrador","2016A000210","Artificial turf sports fields","Very poor","Percentage","242","units","0","v1234816611","2.38.1","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Artificial turf sports fields","Poor","Percentage","242","units","0","v1234816609","2.38.2","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Artificial turf sports fields","Fair","Percentage","242","units","0","v1234816607","2.38.3","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Artificial turf sports fields","Good","Percentage","242","units","0","v1234816608","2.38.4","20.7","D","","","1"
"2020","Newfoundland and Labrador","2016A000210","Artificial turf sports fields","Very good","Percentage","242","units","0","v1234816610","2.38.5","79.3","D","","","1"
"2020","Newfoundland and Labrador","2016A000210","Artificial turf sports fields","Physical condition unknown","Percentage","242","units","0","v1234816606","2.38.6","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Paved pathways (in kilometres)","Very poor","Percentage","242","units","0","v1234816641","2.39.1","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Paved pathways (in kilometres)","Poor","Percentage","242","units","0","v1234816639","2.39.2","9.6","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Paved pathways (in kilometres)","Fair","Percentage","242","units","0","v1234816637","2.39.3","28.9","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Paved pathways (in kilometres)","Good","Percentage","242","units","0","v1234816638","2.39.4","61.5","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Paved pathways (in kilometres)","Very good","Percentage","242","units","0","v1234816640","2.39.5","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Paved pathways (in kilometres)","Physical condition unknown","Percentage","242","units","0","v1234816636","2.39.6","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Trails (non-paved) (in kilometres)","Very poor","Percentage","242","units","0","v1234816689","2.40.1","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Trails (non-paved) (in kilometres)","Poor","Percentage","242","units","0","v1234816687","2.40.2","1.3","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Trails (non-paved) (in kilometres)","Fair","Percentage","242","units","0","v1234816685","2.40.3","13.1","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Trails (non-paved) (in kilometres)","Good","Percentage","242","units","0","v1234816686","2.40.4","53.4","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Trails (non-paved) (in kilometres)","Very good","Percentage","242","units","0","v1234816688","2.40.5","28.7","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Trails (non-paved) (in kilometres)","Physical condition unknown","Percentage","242","units","0","v1234816684","2.40.6","3.5","A","","","1"


